学号,课程名称,学分,平时成绩,期中成绩,期末成绩,实验成绩,总评成绩,备注,折算成绩,补考成绩,补考成绩备注,重修成绩,绩点,课程性质,课程归属,重修标记,选课课号,学年
1128,物联网概论,2,85,,84,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1128,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1128,田径,2,94,0,90,0,91,,91,NA,,NA,4.1,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1128,电子电工实习,1,,,,94,94,,94,NA,,NA,4.4,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1128,模拟电子技术,3,96,,93,NA,95,,95,NA,,NA,4.5,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1128,概率论与数理统计,3,94,,96,NA,95,,95,NA,,NA,4.5,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1128,面向对象程序设计(C++),3,100,,96,NA,98,,98,NA,,NA,4.8,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1128,中国近代史纲要,2,91,,55,NA,69,,69,NA,,NA,1.9,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1128,大学英语（四）,4,91,,53,NA,72,,72,NA,,NA,2.2,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1128,计算机网络基础,4,95,,62,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1128,田径,2,82,,88,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1128,数字逻辑,3,87.5,,84,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1128,数学实验,1,91,,86,NA,88.5,,88.5,NA,,NA,3.85,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1128,Linux程序设计,4,89,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1128,MySQL数据库,3,93,,97,NA,96,,96,NA,,NA,4.6,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1128,大学生创业基础,2,93,,76,NA,88,,88,NA,,NA,NA,网络公共选修课,经济与社会,0,(2014-2015-1)-90000043-jz100017-2,2014-2015
1128,动态网站开发网页设计项目,2,,,,80,80,,80,NA,,NA,3,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1128,音视频处理,2,77.5,,84,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1128,图像处理技术,2,85,,80,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1128,单片机技术,3,75,,90,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1128,统一建模语言,2,90,,80,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1128,网页程序设计,3,100,,70,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1128,动态网站开发,4.5,90,,92,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1128,动画制作技术,2,90,,80,NA,84,,84,NA,,NA,3.4,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1128,无线传感器网络,2.5,90,,85,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1128,测试工具,3,94,,83,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1128,.NET程序设计,3.5,100,,90,NA,94,,94,NA,,NA,4.4,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1128,毕业设计,6,,,69.4,NA,69,,69,NA,,NA,1.9,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1128,岗前培训,3,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1128,职业方向培训,5,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1130,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-48860,2012-2013
1130,马克思主义基本原理,2,,,,NA,71.8,,71.8,NA,,NA,2.18,公共基础课,,NA,(2012-2013-1)-03011001-48859,2012-2013
1130,线性代数,3,,,,NA,72.5,,72.5,NA,,NA,2.25,专业基础课,,NA,(2012-2013-1)-07132103-48865,2012-2013
1130,程序设计基础(C语言),4,,,,NA,72.8,,72.8,NA,,NA,2.28,专业必修课,,NA,(2012-2013-1)-05011049-48862,2012-2013
1130,大学英语,4,,,,NA,76.8,,76.8,NA,,NA,2.68,公共课,,NA,(2012-2013-1)-04132060-48861,2012-2013
1130,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-48863,2012-2013
1130,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-48866,2012-2013
1130,高等数学,5,,,,NA,87.5,,87.5,NA,,NA,3.75,专业基础课,,NA,(2012-2013-1)-07132016-48864,2012-2013
1130,心理健康教育,2,,,,NA,91.8,,91.8,NA,,NA,4.18,公共课,,NA,(2012-2013-1)-10332063-48867,2012-2013
1130,法经济学,2,66,,63,NA,64,,64,NA,,NA,NA,公共任选课,跨文化选修,0,(2012-2013-2)-03041015-05010016-1,2012-2013
1130,程序设计基础项目,1.5,,,78,NA,78,,78,NA,,NA,2.8,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1130,新技术讲座(2),0.5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1130,大学英语(2),4,98,87.5,81,NA,87,,87,NA,,NA,3.7,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1130,电路原理,2,93,,55,NA,66,,66,NA,,NA,1.6,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1130,数据结构,4,85,,66,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1130,大学物理(1),4,90,,72,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1130,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1130,思想道德修养与法律基础,2,95,,85,NA,89,,89,NA,,NA,3.9,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1130,离散数学,4,100,,86,NA,90,,90,NA,,NA,4,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1130,高等数学(2),5,95,,93,NA,94,,94,NA,,NA,4.4,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1130,公共体育,1,,,94,NA,94,,94,NA,,NA,4.4,公共基础课,,0,(2012-2013-2)-08132037-08010010-7,2012-2013
1130,办公自动化,2,80,0,82,0,81,,81,NA,,NA,NA,公共任选课,,0,(2012-2013-2)-05132013-10030209-1,2012-2013
1130,程序设计基础,2,76,85,81,NA,81,,81,NA,,NA,3.1,公共任选课,科学与技术,0,(2013-2014-1)-10402063-05010038-2,2013-2014
1130,大学英语（五）,4,95,,54,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1130,毛泽东思想和中国特色社会主义理论体系概论,4,89,,68,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1130,大学物理实验,1,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1130,面向对象程序设计(C++),3,100,,69,NA,81,,81,NA,,NA,3.1,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1130,电子电工实习,1,,,,81,81,,81,NA,,NA,3.1,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1130,模拟电子技术,3,96,,65,NA,81,,81,NA,,NA,3.1,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1130,大学物理(2),2,80,,83,NA,82,,82,NA,,NA,3.2,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1130,概率论与数理统计,3,94,,76,NA,83,,83,NA,,NA,3.3,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1130,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1130,物联网概论,2,85,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1130,面向对象程序设计课程设计,1.5,,,,88,88,,88,NA,,NA,3.8,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1130,田径,2,94,0,100,0,99,,99,NA,,NA,4.9,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1130,Linux程序设计,4,80,,60,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1130,大学英语（四）,4,95,,43,NA,69,,69,NA,,NA,1.9,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1130,计算机网络基础,4,95,,60,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1130,数字逻辑,3,92.5,,68,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1130,中国近代史纲要,2,92,,69,NA,78,,78,NA,,NA,2.8,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1130,数学实验,1,93,,88,NA,90.5,,90.5,NA,,NA,4.05,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1130,田径,2,85,,98,NA,92,,92,NA,,NA,4.2,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1130,MySQL数据库,3,96,,91,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1130,单片机技术,3,75,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1130,音视频处理,2,70,,85,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1130,网页程序设计,3,90,,70,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1130,图像处理技术,2,85,,82,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1130,动态网站开发网页设计项目,2,,,,85,85,,85,NA,,NA,3.5,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1130,动态网站开发,4.5,90,,83,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1130,统一建模语言,2,95,,90,NA,92,,92,NA,,NA,4.2,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1130,无线传感器网络,2.5,84,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1130,.NET程序设计,3.5,92.5,,85,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1130,测试工具,3,94,,89,NA,92,,92,NA,,NA,4.2,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1130,动画制作技术,2,97.5,,90,NA,93,,93,NA,,NA,4.3,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1130,岗前培训,3,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1130,职业方向培训,5,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1130,毕业设计,6,,,76.5,NA,77,,77,NA,,NA,2.7,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1132,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-48880,2012-2013
1132,程序设计基础(C语言),4,,,,NA,72.4,,72.4,NA,,NA,2.24,专业必修课,,NA,(2012-2013-1)-05011049-48882,2012-2013
1132,线性代数,3,,,,NA,73.9,,73.9,NA,,NA,2.39,专业基础课,,NA,(2012-2013-1)-07132103-48885,2012-2013
1132,马克思主义基本原理,2,,,,NA,75,,75,NA,,NA,2.5,公共基础课,,NA,(2012-2013-1)-03011001-48879,2012-2013
1132,大学英语,4,,,,NA,78.9,,78.9,NA,,NA,2.89,公共课,,NA,(2012-2013-1)-04132060-48881,2012-2013
1132,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-48883,2012-2013
1132,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-48886,2012-2013
1132,心理健康教育,2,,,,NA,90.2,,90.2,NA,,NA,4.02,公共课,,NA,(2012-2013-1)-10332063-48887,2012-2013
1132,高等数学,5,,,,NA,92,,92,NA,,NA,4.2,专业基础课,,NA,(2012-2013-1)-07132016-48884,2012-2013
1132,公共体育,1,,,86,NA,86,,86,NA,,NA,3.6,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010029-5,2012-2013
1132,程序设计基础项目,1.5,,,76,NA,76,,76,NA,,NA,2.6,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1132,大学英语(2),4,93,85,75.5,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1132,新技术讲座(2),0.5,,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1132,大学物理(1),4,88,,64,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1132,数据结构,4,87,,61.5,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1132,电路原理,2,97,,72,NA,80,,80,NA,,NA,3,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1132,高等数学(2),5,80,,88,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1132,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1132,离散数学,4,100,,80,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1132,思想道德修养与法律基础,2,95,,85,NA,89,,89,NA,,NA,3.9,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1132,广告经营管理,2,100,,82,NA,89,,89,NA,,NA,NA,公共任选课,经济与社会,0,(2013-2014-1)-09132160-01010017-1,2013-2014
1132,中国伦理史视角,2,,,82.6,NA,82.6,,82.6,NA,,NA,NA,网络公共选修课,历史与文学,0,(2013-2014-1)-10000052-jz100006-2,2013-2014
1132,西方古典音乐欣赏,2,20,0,0,NA,2,缺考,2,NA,,NA,NA,公共任选课,艺术,0,(2013-2014-1)-10000019-10030163-1,2013-2014
1132,大学英语（五）,4,94,,39,NA,67,,67,NA,,NA,1.7,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1132,大学物理(2),2,85,,64,NA,70,,70,NA,,NA,2,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1132,大学物理实验,1,,,,80,80,,80,NA,,NA,3,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1132,轮滑俱乐部,2,83,,80,NA,82,,82,NA,,NA,3.2,,,0,(2013-2014-1)-003-10030223-2,2013-2014
1132,毛泽东思想和中国特色社会主义理论体系概论,4,93,,74,NA,82,,82,NA,,NA,3.2,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1132,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1132,物联网概论,2,85,,87,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1132,面向对象程序设计课程设计,1.5,,,,88,88,,88,NA,,NA,3.8,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1132,面向对象程序设计(C++),3,100,,83,NA,90,,90,NA,,NA,4,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1132,电子电工实习,1,,,,90,90,,90,NA,,NA,4,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1132,概率论与数理统计,3,94,,88,NA,90,,90,NA,,NA,4,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1132,模拟电子技术,3,98,,85,NA,92,,92,NA,,NA,4.2,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1132,Linux程序设计,4,82,,48,NA,62,,62,NA,,NA,1.2,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1132,MySQL数据库,3,78,,62,NA,67,,67,NA,,NA,1.7,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1132,中国近代史纲要,2,89,,58,NA,70,,70,NA,,NA,2,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1132,计算机网络基础,4,95,,57,NA,72,,72,NA,,NA,2.2,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1132,大学英语（四）,4,97,,62,NA,80,,80,NA,,NA,3,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1132,轮滑俱乐部,2,80,,84,NA,82,,82,NA,,NA,3.2,公共必修课,,0,(2013-2014-2)-003-10030223-1,2013-2014
1132,数字逻辑,3,87.5,,82.5,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1132,数学实验,1,91,,92,NA,91.5,,91.5,NA,,NA,4.15,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1132,科学启蒙,2,88,,74,NA,84,,84,NA,,NA,NA,网络公共选修课,科学与技术,0,(2014-2015-1)-10000047-jz100001-2,2014-2015
1132,动态网站开发网页设计项目,2,,,,71,71,,71,NA,,NA,2.1,实践课,,0,(2014-2015-1)-10411112-05010057-1,2014-2015
1132,动态网站开发,4.5,89,,63,NA,73,,73,NA,,NA,2.3,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1132,网页程序设计,3,94,,60,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1132,单片机技术,3,71,,85,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1132,音视频处理,2,80,,90,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1132,图像处理技术,2,90,,85,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1132,统一建模语言,2,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
1132,无线传感器网络,2.5,85,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-2)-10403020-05080001-2,2014-2015
1132,.NET程序设计,3.5,92.5,,80,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-2)-10403599-05010043-1,2014-2015
1132,动画制作技术,2,90,,84,NA,86,,86,NA,,NA,3.6,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1132,测试工具,3,89,,89.5,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2014-2015-2)-10403095-05010020-1,2014-2015
1132,岗前培训,3,,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1132,毕业设计,6,,,72.4,NA,72,,72,NA,,NA,2.2,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1132,职业方向培训,5,,,75,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1136,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49054,2012-2013
1136,程序设计基础(C语言),4,,,,NA,66.8,,66.8,NA,,NA,1.68,专业必修课,,NA,(2012-2013-1)-05011049-49056,2012-2013
1136,大学英语,4,,,,NA,70,,70,NA,,NA,2,公共课,,NA,(2012-2013-1)-04132060-49055,2012-2013
1136,高等数学,5,,,,NA,72.1,,72.1,NA,,NA,2.21,专业基础课,,NA,(2012-2013-1)-07132016-49058,2012-2013
1136,线性代数,3,,,,NA,73.9,,73.9,NA,,NA,2.39,专业基础课,,NA,(2012-2013-1)-07132103-49059,2012-2013
1136,马克思主义基本原理,2,,,,NA,75.2,,75.2,NA,,NA,2.52,公共基础课,,NA,(2012-2013-1)-03011001-49053,2012-2013
1136,心理健康教育,2,,,,NA,84,,84,NA,,NA,3.4,公共课,,NA,(2012-2013-1)-10332063-49061,2012-2013
1136,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-49057,2012-2013
1136,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-49060,2012-2013
1136,公共体育,1,,,82,NA,82,,82,NA,,NA,3.2,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010029-5,2012-2013
1136,大学英语(2),4,97,85,37,NA,65,,65,NA,,NA,1.5,公共必修课,,0,(2012-2013-2)-10304008-02010018-2,2012-2013
1136,程序设计基础项目,1.5,,,76,NA,76,,76,NA,,NA,2.6,实践课,,0,(2012-2013-2)-10401510-05010053-1,2012-2013
1136,新技术讲座(2),0.5,,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10400505-05010031-2,2012-2013
1136,电路原理,2,97,,49,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2012-2013-2)-10402012-05080001-2,2012-2013
1136,大学物理(1),4,90,,60,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10404005-05010027-3,2012-2013
1136,离散数学,4,100,,57,NA,70,,70,NA,,NA,2,专业必修课,,0,(2012-2013-2)-10404008-07010013-1,2012-2013
1136,数据结构,4,86,,60.5,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2012-2013-2)-10404010-05010037-2,2012-2013
1136,思想道德修养与法律基础,2,95,,76,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1136,高等数学(2),5,95,,79,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10405004-05010045-1,2012-2013
1136,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1136,大学英语（五）,4,90,,45,NA,68,,68,NA,,NA,1.8,公共必修课,,0,(2013-2014-1)-10304113-02010018-1,2013-2014
1136,田径,2,88,0,74,0,77,,77,NA,,NA,2.7,公共必修课,,0,(2013-2014-1)-09-08010029-6,2013-2014
1136,面向对象程序设计课程设计,1.5,,,,82,82,,82,NA,,NA,3.2,实践课,,0,(2013-2014-1)-10401512-05010002-2,2013-2014
1136,大学物理(2),2,90,,80,NA,83,,83,NA,,NA,3.3,专业限选课,,0,(2013-2014-1)-10402002-05010027-2,2013-2014
1136,物联网概论,2,85,,84,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2013-2014-1)-10402047-05010053-1,2013-2014
1136,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1136,概率论与数理统计,3,94,,79,NA,85,,85,NA,,NA,3.5,专业限选课,,0,(2013-2014-1)-10403009-07010001-2,2013-2014
1136,大学物理实验,1,,,,85,85,,85,NA,,NA,3.5,实践课,,0,(2013-2014-1)-10401003-05010027-2,2013-2014
1136,面向对象程序设计(C++),3,100,,76,NA,86,,86,NA,,NA,3.6,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1136,毛泽东思想和中国特色社会主义理论体系概论,4,96,,80,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1136,模拟电子技术,3,98,,77,NA,88,,88,NA,,NA,3.8,专业限选课,,0,(2013-2014-1)-10403018-05010071-2,2013-2014
1136,电子电工实习,1,,,,89,89,,89,NA,,NA,3.9,实践课,,0,(2013-2014-1)-10401005-05010021-1,2013-2014
1136,中华诗词之美,2,,,90,NA,90,,90,NA,,NA,NA,网络公共选修课,历史与文学,0,(2013-2014-2)-10000048-jz100002-3,2013-2014
1136,Linux程序设计,4,80,,50,NA,62,,62,NA,,NA,1.2,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1136,计算机网络基础,4,95,,58,NA,73,,73,NA,,NA,2.3,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1136,大学英语（四）,4,90,,55,NA,73,,73,NA,,NA,2.3,公共必修课,,0,(2013-2014-2)-10304104-02010018-2,2013-2014
1136,中国近代史纲要,2,92,,63,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-2)-10902098-03010013-2,2013-2014
1136,田径,2,80,,77,NA,79,,79,NA,,NA,2.9,公共必修课,,0,(2013-2014-2)-09-08010029-2,2013-2014
1136,MySQL数据库,3,81,,78,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1136,数字逻辑,3,95,,80.5,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1136,数学实验,1,91,,90,NA,90.5,,90.5,NA,,NA,4.05,专业任选课,,0,(2013-2014-2)-10401002-07010030-2,2013-2014
1136,用经济学智慧解读中国,2,90,,76,NA,86,,86,NA,,NA,NA,网络公共选修课,经济与社会,0,(2014-2015-1)-10000053-jz100007-2,2014-2015
1136,动态网站开发,4.5,87,,61,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2014-2015-1)-10404519-05010057-1,2014-2015
1136,音视频处理,2,77.5,,84,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1136,网页程序设计,3,94,,70,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2014-2015-1)-10403013-05030004-1,2014-2015
1136,图像处理技术,2,85,,83,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1136,单片机技术,3,85,,83,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-1)-10403016-05080001-3,2014-2015
1136,统一建模语言,2,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10402066-05010014-1,2014-2015
