学号,课程名称,学分,平时成绩,期中成绩,期末成绩,实验成绩,总评成绩,备注,折算成绩,补考成绩,补考成绩备注,重修成绩,绩点,课程性质,课程归属,重修标记,选课课号,学年
1161,概率论与数理统计,3,94,,63,NA,75,,75,NA,,NA,2.5,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1161,大学物理(2),2,66,,79,NA,75,,75,NA,,NA,2.5,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1161,大学英语（五）,4,81,,71,NA,76,,76,NA,,NA,2.6,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1161,轮滑俱乐部,2,83,,72,NA,78,,78,NA,,NA,2.8,,,0,(2013-2014-1)-003-10030223-2,2013-2014
1161,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1161,毛泽东思想和中国特色社会主义理论体系概论,4,95,,80,NA,86,,86,NA,,NA,3.6,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1161,物联网概论,2,,,88,NA,88,,88,NA,,NA,3.8,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1161,面向对象程序设计(C++),3,100,,89,NA,93,,93,NA,,NA,4.3,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1161,面向对象程序设计课程设计,1.5,,,,95,95,,95,NA,,NA,4.5,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1161,中国佛教与传统文化,2,,,85,NA,85,,85,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-2)-02011001-10030191-1,2013-2014
1161,大学英语（四）,4,86,,44,NA,65,,65,NA,,NA,1.5,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1161,中国近代史纲要,2,85,,56,NA,68,,68,NA,,NA,1.8,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1161,计算机网络基础,4,95,,51,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1161,轮滑俱乐部,2,60,,84,NA,72,,72,NA,,NA,2.2,公共必修课,,0,(2013-2014-2)-003-10030223-1,2013-2014
1161,Linux程序设计,4,90,,66,NA,76,,76,NA,,NA,2.6,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1161,MySQL数据库,3,87,,83,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1161,数字逻辑,3,90,,88,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1161,数学实验,1,91,,88,NA,89.5,,89.5,NA,,NA,3.95,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1161,图像处理技术,2,77,,78,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2014-2015-1)-10400503-05010044-1,2014-2015
1161,短距离无线通信技术,2.5,84,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1161,音视频处理,2,77.5,,92,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-1)-10402072-05010043-1,2014-2015
1161,传感器技术与应用,2.5,88,,85,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1161,RFID技术与应用,2.5,85,,87,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1161,嵌入式程序设计,4.5,95,,81,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1161,单片机技术,3,95,,85,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1161,数据获取与处理嵌入式程序开发,2,,,95,NA,95,,95,NA,,NA,4.5,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1161,可视化程序设计,1.5,,,85,NA,85,,85,NA,,NA,3.5,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1161,动画制作技术,2,85,,87,NA,86,,86,NA,,NA,3.6,专业任选课,,0,(2014-2015-2)-10400501-05010044-2,2014-2015
1161,可视化程序设计(QT),3.5,90,85,89,NA,88,,88,NA,,NA,3.8,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1161,无线传感器网络,2.5,90,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1161,物联网通信与组网技术,3,100,,92,NA,95,,95,NA,,NA,4.5,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1161,岗前培训,3,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1161,职业方向培训,5,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1161,毕业设计,6,,,82.6,NA,83,,83,NA,,NA,3.3,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1163,线性代数,3,,,,NA,52.3,,52.3,60,,NA,1,专业基础课,,NA,(2012-2013-1)-07132103-49461,2012-2013
1163,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49320,2012-2013
1163,程序设计基础(C语言),4,,,,NA,69,,69,NA,,NA,1.9,专业必修课,,NA,(2012-2013-1)-05011049-49322,2012-2013
1163,大学英语,4,,,,NA,72.2,,72.2,NA,,NA,2.22,公共课,,NA,(2012-2013-1)-04132060-49321,2012-2013
1163,马克思主义基本原理,2,,,,NA,75.4,,75.4,NA,,NA,2.54,公共基础课,,NA,(2012-2013-1)-03011001-49319,2012-2013
1163,高等数学,5,,,,NA,83.6,,83.6,NA,,NA,3.36,专业基础课,,NA,(2012-2013-1)-07132016-49324,2012-2013
1163,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-49323,2012-2013
1163,体育,1,,,,NA,95,,95,NA,,NA,4.5,专业基础课,,NA,(2012-2013-1)-08011003-49463,2012-2013
1163,心理健康教育,2,,,,NA,95,,95,NA,,NA,4.5,公共课,,NA,(2012-2013-1)-10332063-49465,2012-2013
1163,大学英语(2),4,65,65,58,NA,62,,62,NA,,NA,1.2,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1163,程序设计基础项目,1.5,,,,82,82,,82,NA,,NA,3.2,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1163,新技术讲座(2),0.5,,,82,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1163,电路原理,2,93,,61,NA,71,,71,NA,,NA,2.1,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1163,大学物理(1),4,80,,78,NA,79,,79,NA,,NA,2.9,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1163,数据结构,4,92,,71.5,NA,80,,80,NA,,NA,3,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1163,高等数学(2),5,85,,79,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1163,离散数学,4,100,,74,NA,82,,82,NA,,NA,3.2,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1163,思想道德修养与法律基础,2,90,,80,NA,84,,84,NA,,NA,3.4,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1163,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1163,公共体育,1,,,85,NA,85,,85,NA,,NA,3.5,公共基础课,,0,(2012-2013-2)-08132037-08010017-7,2012-2013
1163,实用PPT高级应用技巧,2,85,,63,NA,72,,72,NA,,NA,2.2,公共任选课,科学与技术,0,(2013-2014-1)-10000011-05010019-2,2013-2014
1163,大学物理(2),2,70,,61,NA,64,,64,NA,,NA,1.4,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1163,大学物理实验,1,,,,65,65,,65,NA,,NA,1.5,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1163,概率论与数理统计,3,89,,51,NA,66,,66,NA,,NA,1.6,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1163,大学英语（五）,4,80,,59,NA,70,,70,NA,,NA,2,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1163,体育舞蹈,2,76,,68,NA,72,,72,NA,,NA,2.2,公共必修课,,0,(2013-2014-1)-08-08010025-1,2013-2014
1163,模拟电子技术,3,93,,69,NA,81,,81,NA,,NA,3.1,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1163,毛泽东思想和中国特色社会主义理论体系概论,4,88,,79,NA,83,,83,NA,,NA,3.3,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1163,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1163,面向对象程序设计(C++),3,90,,81,NA,85,,85,NA,,NA,3.5,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1163,电子电工实习,1,,,,86,86,,86,NA,,NA,3.6,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1163,物联网概论,2,,,88,NA,88,,88,NA,,NA,3.8,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1163,面向对象程序设计课程设计,1.5,,,,88,88,,88,NA,,NA,3.8,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1163,细说《汉武大帝》,2,85,,88,NA,87,,87,NA,,NA,NA,公共任选课,历史与文学,0,(2013-2014-2)-10000005-10040016-1,2013-2014
1163,大学英语（四）,4,67,,52,NA,60,,60,NA,,NA,1,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1163,中国近代史纲要,2,77,,63,NA,69,,69,NA,,NA,1.9,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1163,数字逻辑,3,85,,66,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1163,计算机网络基础,4,95,,60,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1163,Linux程序设计,4,95,,66,NA,78,,78,NA,,NA,2.8,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1163,体育舞蹈,2,81.6,,76,NA,78.8,,78.8,NA,,NA,2.88,公共必修课,,0,(2013-2014-2)-08-08010025-3,2013-2014
1163,MySQL数据库,3,90,,88,NA,89,,89,NA,,NA,3.9,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1163,数学实验,1,89,,96,NA,92.5,,92.5,NA,,NA,4.25,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1163,网页设计与制作,2,0,,0,NA,0,缺考,0,NA,,NA,NA,公共任选课,科学与技术,0,(2014-2015-1)-05132061-10040011-2,2014-2015
1163,中华民族精神,2,82,,66,NA,77,,77,NA,,NA,NA,网络公共选修课,历史与文学,0,(2014-2015-1)-10000049-jz100003-2,2014-2015
1163,操作系统,3,77,,59,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2014-2015-1)-10403005-05010011-1,2014-2015
1163,传感器技术与应用,2.5,78,,75,NA,76,,76,NA,,NA,2.6,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1163,RFID技术与应用,2.5,83,,83,NA,83,,83,NA,,NA,3.3,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1163,短距离无线通信技术,2.5,87,,86,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1163,嵌入式程序设计,4.5,95,,87,NA,91,,91,NA,,NA,4.1,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1163,单片机技术,3,98,,88,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1163,数据获取与处理嵌入式程序开发,2,,,95,NA,95,,95,NA,,NA,4.5,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1163,计算机组成原理,3,84,,66,NA,73,,73,NA,,NA,2.3,专业任选课,,0,(2014-2015-2)-10404014-05010033-1,2014-2015
1163,可视化程序设计(QT),3.5,92,90,95,NA,92,,92,NA,,NA,4.2,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1163,无线传感器网络,2.5,90,,95,NA,93,,93,NA,,NA,4.3,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1163,物联网通信与组网技术,3,100,,92,NA,95,,95,NA,,NA,4.5,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1163,可视化程序设计,1.5,,,96,NA,96,,96,NA,,NA,4.6,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1163,岗前培训,3,,,80,NA,80,,80,NA,,NA,3,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1163,毕业设计,6,,,88.6,NA,89,,89,NA,,NA,3.9,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1163,职业方向培训,5,,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1165,程序设计基础(C语言),4,,,,NA,44.2,,44.2,62,,NA,1,专业必修课,,NA,(2012-2013-1)-05011049-49478,2012-2013
1165,马克思主义基本原理,2,,,,NA,62.2,,62.2,NA,,NA,1.22,公共基础课,,NA,(2012-2013-1)-03011001-49475,2012-2013
1165,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49476,2012-2013
1165,大学英语,4,,,,NA,70.6,,70.6,NA,,NA,2.06,公共课,,NA,(2012-2013-1)-04132060-49477,2012-2013
1165,体育,1,,,,NA,75,,75,NA,,NA,2.5,专业基础课,,NA,(2012-2013-1)-08011003-49483,2012-2013
1165,高等数学,5,,,,NA,75.9,,75.9,NA,,NA,2.59,专业基础课,,NA,(2012-2013-1)-07132016-49481,2012-2013
1165,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-49480,2012-2013
1165,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-49484,2012-2013
1165,线性代数,3,,,,NA,86.8,,86.8,NA,,NA,3.68,专业基础课,,NA,(2012-2013-1)-07132103-49482,2012-2013
1165,公共体育,1,,,79,NA,79,,79,NA,,NA,2.9,公共基础课,公共体育必修,0,(2012-2013-2)-08132037-08010032-3,2012-2013
1165,大学英语(2),4,85,85,59.5,NA,72,,72,NA,,NA,2.2,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1165,程序设计基础项目,1.5,,,,76,76,,76,NA,,NA,2.6,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1165,新技术讲座(2),0.5,,,84,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1165,数据结构,4,83,,10,NA,39,,39,61,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1165,高等数学(2),5,57.5,,31,NA,42,,42,62,,NA,1,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1165,大学物理(1),4,79,,73,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1165,思想道德修养与法律基础,2,95,,73,NA,82,,82,NA,,NA,3.2,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1165,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1165,电路原理,2,97,,81,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1165,离散数学,4,96,,82,NA,86,,86,NA,,NA,3.6,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1165,概率论与数理统计,3,94,,42,NA,63,,63,NA,,NA,1.3,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1165,模拟电子技术,3,85,,45,NA,65,,65,NA,,NA,1.5,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1165,大学物理实验,1,,,,66,66,,66,NA,,NA,1.6,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1165,大学物理(2),2,71,,74,NA,73,,73,NA,,NA,2.3,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1165,毛泽东思想和中国特色社会主义理论体系概论,4,93,,63,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1165,大学英语（五）,4,82.5,,71,NA,77,,77,NA,,NA,2.7,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1165,电子电工实习,1,,,,79,79,,79,NA,,NA,2.9,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1165,面向对象程序设计课程设计,1.5,,,,81,81,,81,NA,,NA,3.1,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1165,足球,2,83,,80,NA,82,,82,NA,,NA,3.2,公共必修课,,0,(2013-2014-1)-02-08010032-7,2013-2014
1165,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1165,物联网概论,2,,,88,NA,88,,88,NA,,NA,3.8,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1165,面向对象程序设计(C++),3,100,,81,NA,89,,89,NA,,NA,3.9,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1165,数字逻辑,3,70,,29.5,NA,46,,46,63,,NA,1,专业必修课,,0,(2013-2014-2)-10403019-05010021-1,2013-2014
1165,大学英语（四）,4,75,,44,NA,60,,60,NA,,NA,1,公共必修课,,0,(2013-2014-2)-10304104-02010018-1,2013-2014
1165,计算机网络基础,4,90,,45,NA,63,,63,NA,,NA,1.3,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1165,MySQL数据库,3,69,,77,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2013-2014-2)-10403062-05010028-1,2013-2014
1165,中国近代史纲要,2,91,,75,NA,81,,81,NA,,NA,3.1,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
1165,足球,2,82,,80,NA,81,,81,NA,,NA,3.1,公共必修课,,0,(2013-2014-2)-02-08010032-2,2013-2014
1165,数学实验,1,89,,80,NA,84.5,,84.5,NA,,NA,3.45,专业任选课,,0,(2013-2014-2)-10401002-07010030-1,2013-2014
1165,Linux程序设计,4,68,,22,NA,40,,40,0,,66,NA,专业必修课,,0,(2013-2014-2)-10404012-05010015-1,2013-2014
1165,用经济学智慧解读中国,2,99,,84,NA,95,,95,NA,,NA,NA,网络公共选修课,经济与社会,0,(2014-2015-1)-10000053-jz100007-2,2014-2015
1165,科学启蒙,2,97,,96,NA,97,,97,NA,,NA,NA,网络公共选修课,科学与技术,0,(2014-2015-1)-10000047-jz100001-2,2014-2015
1165,操作系统,3,79,,42,NA,61,,61,NA,,NA,1.1,专业必修课,,0,(2014-2015-1)-10403005-05010011-1,2014-2015
1165,RFID技术与应用,2.5,71,,70,NA,70,,70,NA,,NA,2,专业必修课,,0,(2014-2015-1)-10402598-05010005-1,2014-2015
1165,嵌入式程序设计,4.5,80,,68,NA,74,,74,NA,,NA,2.4,专业必修课,,0,(2014-2015-1)-10402597-05080001-1,2014-2015
1165,单片机技术,3,71,,78,NA,75,,75,NA,,NA,2.5,专业必修课,,0,(2014-2015-1)-10403016-05080001-2,2014-2015
1165,传感器技术与应用,2.5,88,,75,NA,80,,80,NA,,NA,3,专业必修课,,0,(2014-2015-1)-10402599-20131202-1,2014-2015
1165,数据获取与处理嵌入式程序开发,2,,,80,NA,80,,80,NA,,NA,3,实践课,,0,(2014-2015-1)-10411113-05080001-1,2014-2015
1165,短距离无线通信技术,2.5,80,,81,NA,81,,81,NA,,NA,3.1,专业必修课,,0,(2014-2015-1)-10402596-05010005-1,2014-2015
1165,职业生涯规划与辅导,2,60,,73,NA,65,,65,NA,,NA,NA,公共任选课,经济与社会,0,(2014-2015-2)-30902001-03010028-1,2014-2015
1165,俄语入门,2,,,85,NA,85,,85,NA,,NA,NA,公共任选课,经济与社会,0,(2014-2015-2)-10332011-10030188-1,2014-2015
1165,计算机组成原理,3,85,,64,NA,72,,72,NA,,NA,2.2,专业任选课,,0,(2014-2015-2)-10404014-05010033-1,2014-2015
1165,可视化程序设计,1.5,,,82,NA,82,,82,NA,,NA,3.2,实践课,,0,(2014-2015-2)-10401524-05080001-1,2014-2015
1165,可视化程序设计(QT),3.5,85,86,82,NA,84,,84,NA,,NA,3.4,专业必修课,,0,(2014-2015-2)-10403502-05010052-1,2014-2015
1165,无线传感器网络,2.5,85,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-2)-10403020-05080001-1,2014-2015
1165,物联网通信与组网技术,3,85,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2014-2015-2)-10403097-05080001-1,2014-2015
1165,中国“世界遗产”景观赏析,2,82,,80,NA,81,,81,NA,,NA,NA,公共任选课,历史与文学,0,(2015-2016-1)-10041022-11010009-2,2015-2016
1165,毕业设计,6,,,83.6,NA,84,,84,NA,,NA,3.4,实践课,,0,(2015-2016-1)-10021007-05080001-1,2015-2016
1165,岗前培训,3,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2015-2016-1)-10403085-05010017-1,2015-2016
1165,职业方向培训,5,,,90,NA,90,,90,NA,,NA,4,专业必修课,,0,(2015-2016-1)-10404092-20140705-1,2015-2016
1167,大学英语,4,,,,NA,63,,63,NA,,NA,1.3,公共课,,NA,(2012-2013-1)-04132060-49497,2012-2013
1167,程序设计基础(C语言),4,,,,NA,63.8,,63.8,NA,,NA,1.38,专业必修课,,NA,(2012-2013-1)-05011049-49498,2012-2013
1167,形势与政策,0.5,,,,NA,65,,65,NA,,NA,1.5,公共必修课,,NA,(2012-2013-1)-03132092-49496,2012-2013
1167,马克思主义基本原理,2,,,,NA,71.4,,71.4,NA,,NA,2.14,公共基础课,,NA,(2012-2013-1)-03011001-49495,2012-2013
1167,计算机导论,2,,,,NA,85,,85,NA,,NA,3.5,公共必修课,,NA,(2012-2013-1)-05132035-49499,2012-2013
1167,线性代数,3,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-07132103-49501,2012-2013
1167,体育,1,,,,NA,85,,85,NA,,NA,3.5,专业基础课,,NA,(2012-2013-1)-08011003-49502,2012-2013
1167,心理健康教育,2,,,,NA,85,,85,NA,,NA,3.5,公共课,,NA,(2012-2013-1)-10332063-49503,2012-2013
1167,高等数学,5,,,,NA,85.4,,85.4,NA,,NA,3.54,专业基础课,,NA,(2012-2013-1)-07132016-49500,2012-2013
1167,大学英语(2),4,80,80,59,NA,70,,70,NA,,NA,2,公共必修课,,0,(2012-2013-2)-10304008-04010016-3,2012-2013
1167,新技术讲座(2),0.5,,,85,NA,85,,85,NA,,NA,3.5,专业必修课,,0,(2012-2013-2)-10400505-05010031-3,2012-2013
1167,程序设计基础项目,1.5,,,,95,95,,95,NA,,NA,4.5,实践课,,0,(2012-2013-2)-10401510-05010034-1,2012-2013
1167,数据结构,4,82,,31,NA,51,,51,60.5,,NA,1,专业必修课,,0,(2012-2013-2)-10404010-05010037-1,2012-2013
1167,电路原理,2,90,,58,NA,68,,68,NA,,NA,1.8,专业必修课,,0,(2012-2013-2)-10402012-05080001-1,2012-2013
1167,大学物理(1),4,79,,64,NA,69,,69,NA,,NA,1.9,专业必修课,,0,(2012-2013-2)-10404005-05010027-1,2012-2013
1167,公共体育,1,,,75,NA,75,,75,NA,,NA,2.5,公共基础课,,0,(2012-2013-2)-08132037-08010017-7,2012-2013
1167,离散数学,4,86,,73,NA,77,,77,NA,,NA,2.7,专业必修课,,0,(2012-2013-2)-10404008-07010013-2,2012-2013
1167,思想道德修养与法律基础,2,90,,73,NA,80,,80,NA,,NA,3,公共必修课,,0,(2012-2013-2)-10902005-03010009-1,2012-2013
1167,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2012-2013-2)-30900501-03010003-12,2012-2013
1167,高等数学(2),5,85,,89,NA,87,,87,NA,,NA,3.7,专业必修课,,0,(2012-2013-2)-10405004-05010045-2,2012-2013
1167,当代中国发展与信仰追求,2,,,60,NA,60,,60,NA,,NA,NA,公共任选课,经济与社会,0,(2013-2014-1)-10000040-10030104-1,2013-2014
1167,实用PPT高级应用技巧,2,93,,67,NA,77,,77,NA,,NA,2.7,公共任选课,科学与技术,0,(2013-2014-1)-10000011-05010019-2,2013-2014
1167,大学物理实验,1,,,,66,66,,66,NA,,NA,1.6,实践课,,0,(2013-2014-1)-10401003-05010027-3,2013-2014
1167,模拟电子技术,3,95,,45,NA,70,,70,NA,,NA,2,专业限选课,,0,(2013-2014-1)-10403018-05010071-1,2013-2014
1167,大学英语（五）,4,79,,62,NA,71,,71,NA,,NA,2.1,公共必修课,,0,(2013-2014-1)-10304113-02010040-2,2013-2014
1167,电子电工实习,1,,,,71,71,,71,NA,,NA,2.1,实践课,,0,(2013-2014-1)-10401005-05010021-2,2013-2014
1167,毛泽东思想和中国特色社会主义理论体系概论,4,90,,65,NA,75,,75,NA,,NA,2.5,公共必修课,,0,(2013-2014-1)-10904098-06010003-1,2013-2014
1167,概率论与数理统计,3,92,,68,NA,78,,78,NA,,NA,2.8,专业限选课,,0,(2013-2014-1)-10403009-07010001-3,2013-2014
1167,大学物理(2),2,75,,82,NA,80,,80,NA,,NA,3,专业限选课,,0,(2013-2014-1)-10402002-05010027-1,2013-2014
1167,形势与政策,0.5,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-30900584-08080001-5,2013-2014
1167,物联网概论,2,,,85,NA,85,,85,NA,,NA,3.5,公共必修课,,0,(2013-2014-1)-10402047-05010023-1,2013-2014
1167,轮滑俱乐部,2,87,,84,NA,86,,86,NA,,NA,3.6,,,0,(2013-2014-1)-003-10030223-2,2013-2014
1167,面向对象程序设计课程设计,1.5,,,,87,87,,87,NA,,NA,3.7,实践课,,0,(2013-2014-1)-10401512-05010002-1,2013-2014
1167,面向对象程序设计(C++),3,100,,89,NA,93,,93,NA,,NA,4.3,专业限选课,,0,(2013-2014-1)-10403017-05010002-1,2013-2014
1167,网球鉴赏与实训,2,83,,73,NA,77,,77,NA,,NA,NA,公共任选课,健康与生活,0,(2013-2014-2)-30902003-10080003-1,2013-2014
1167,计算机网络基础,4,90,,29,NA,53,,53,60,,NA,1,专业必修课,,0,(2013-2014-2)-10404056-05010009-1,2013-2014
1167,中国近代史纲要,2,77,,53,NA,63,,63,NA,,NA,1.3,公共必修课,,0,(2013-2014-2)-10902098-03010013-1,2013-2014
